id1	name1	id2	name2	Contigs_k20	Proteins_k8:all	Proteins_k8:PhenTrnaSyntAlph	Proteins_k8:PolyNucl	Proteins_k8:DnaDireRnaPolyBeta3	Profile_roles.to.use	SSU_k20	ANI_chunk1020.I30,M>35	Genes_k20:all	Taxonomic
331104.5	Blattabacterium sp. (Blattella germanica) str. Bge	1653831.48	Blattabacterium cuenoti strain DUCHAsp	  0.9833	  0.8496	  0.8546	  0.8315	  0.5960	  0.0197	  0.6801	  0.1696	  0.9848	  0.0078
334413.6	Finegoldia magna ATCC 29328	1260.143	Finegoldia magna strain MGYG-HGUT-01291	  0.0000	  0.0112	  0.0000	  0.0000	  0.0000	  0.0007	  0.0025	  0.0000	  0.0101	  0.0039
334413.6	Finegoldia magna ATCC 29328	1260.195	Finegoldia magna strain FDAARGOS_1593 strain Not applicable	  0.8916	  0.4448	  0.2474	  0.2146	  0.1047	  0.0400	  0.2233	  0.0834	  0.8212	  0.0039
334413.6	Finegoldia magna ATCC 29328	2041841.3	Parvimonas sp. Marseille-P4678	  0.9989	  0.9715	  0.8712	  0.9129	  0.8076	  0.2261	  0.7495	  0.2067	  0.9985	  0.0156
334413.6	Finegoldia magna ATCC 29328	866773.4	Finegoldia magna BVS033A4	  0.6133	  0.1890	  0.1345	  0.0683	  0.0135	  0.0152	  0.0949	  0.0257	  0.3997	  0.0039
335284.6	Psychrobacter cryohalolentis K5	2818439.3	Psychrobacter sp. F2608	  0.9902	  0.7149	  0.4643	  0.5593	  0.3623	  0.0734	  0.4414	  0.1735	  0.9805	  0.0078
335284.6	Psychrobacter cryohalolentis K5	330922.16	Psychrobacter cryohalolentis strain Psychrobacter cryohalolentis K5	  0.0131	  0.0161	  0.0000	  0.0000	  0.0000	  0.0050	  0.0414	  0.0000	  0.0098	  0.0039
335284.6	Psychrobacter cryohalolentis K5	34062.137	Moraxella osloensis strain BBMGS-S02-099	  0.9985	  0.9384	  0.9027	  0.8043	  0.7373	  0.1614	  0.7914	  0.1992	  0.9983	  0.0156
335284.6	Psychrobacter cryohalolentis K5	34062.96	Moraxella osloensis strain CCUG 67237	  0.9982	  0.9335	  0.8713	  0.8043	  0.7384	  0.1243	  0.7914	  0.1924	  0.9982	  0.0156
335541.7	Syntrophomonas wolfei subsp. wolfei str. Goettingen	643648.3	Syntrophothermus lipocalidus DSM 12680	  0.9995	  0.9681	  0.9135	  0.9077	  0.7876	  0.1999	  0.8484	  0.1710	  0.9998	  0.0156
335541.7	Syntrophomonas wolfei subsp. wolfei str. Goettingen	863.10	Syntrophomonas wolfei strain UFZ-1H7	  0.4475	  0.1876	  0.0000	  0.2578	  0.1418	  0.0196	  0.1753	  0.0191	  0.3200	  0.0039
335541.7	Syntrophomonas wolfei subsp. wolfei str. Goettingen	863.12	Syntrophomonas wolfei strain UFZ-1H7	  0.4475	  0.1887	  0.0000	  0.2578	  0.1418	  0.0196	  0.1753	  0.0191	  0.3204	  0.0039
335541.7	Syntrophomonas wolfei subsp. wolfei str. Goettingen	863.9	Syntrophomonas wolfei strain UFZ-1H7	  0.4475	  0.1887	  0.0000	  0.2578	  0.1418	  0.0196	  0.1753	  0.0191	  0.3196	  0.0039
335992.9	Candidatus Pelagibacter ubique HTCC1062	1115650.3	Candidatus Pelagibacter ubique HTCC1016	  0.4933	  0.1835	  0.0000	  0.0232	  0.0684	  0.0141	  0.0327	  0.0208	  0.3573	  0.0039
335992.9	Candidatus Pelagibacter ubique HTCC1062	198252.35	Candidatus Pelagibacter ubique strain HTCC9565	  0.9673	  0.6990	  0.4935	  0.4442	  0.4738	  0.0495	  0.0730	  0.1315	  0.9594	  0.0039
335992.9	Candidatus Pelagibacter ubique HTCC1062	684719.3	alpha proteobacterium HIMB114	  0.9984	  0.9704	  0.9125	  0.9296	  0.8996	  0.1601	  0.8771	  0.2034	  0.9989	  0.0156
335992.9	Candidatus Pelagibacter ubique HTCC1062	687406.4	Candidatus Pelagibacter ubique HIMB140	  0.9926	  0.8497	  0.6966	  0.6258	  0.5849	  0.0551	  0.2939	  0.1858	  0.9925	  0.0039
336810.80	Candidatus Sulcia muelleri strain SMPLAKAE	336810.63	Candidatus Sulcia muelleri strain SMMAGTRE	  0.4957	  0.4110	  0.2486	  0.5603	  0.4234	  0.0240	  0.5542	  0.0324	  0.4433	  0.0000
336810.80	Candidatus Sulcia muelleri strain SMPLAKAE	336810.73	Candidatus Sulcia muelleri strain SMVAGTER	  0.5077	  0.4279	  0.2000	  0.4840	  0.4121	  0.0513	  0.6015	  0.0309	  0.4124	  0.0000
336810.80	Candidatus Sulcia muelleri strain SMPLAKAE	336810.83	Candidatus Sulcia muelleri strain SMCRYFAC	  0.4601	  0.3881	  0.1379	  0.6085	  0.3705	  0.0483	  0.4284	  0.0285	  0.4124	  0.0000
336810.80	Candidatus Sulcia muelleri strain SMPLAKAE	336810.90	Candidatus Sulcia muelleri strain KPTW1	  0.9604	  0.8906	  0.8642	  0.9452	  1.0000	  0.1045	  0.8674	  0.1379	  0.9596	  0.0000
338963.6	Pelobacter carbinolicus DSM 2380	1566351.3	Desulfuromonas sp. AOP6	  0.9987	  0.9536	  0.8265	  0.8820	  0.6980	  0.1965	  0.6586	  0.1998	  0.9988	  0.0313
338963.6	Pelobacter carbinolicus DSM 2380	213224.12	Geothermobacter ehrlichii strain SS015	  0.9988	  0.9632	  0.8705	  0.8945	  0.7313	  0.2378	  0.7405	  0.1977	  0.9986	  0.0313
338963.6	Pelobacter carbinolicus DSM 2380	29542.4	Pelobacter acetylenicus strain DSM 3247	  0.9941	  0.8276	  0.7464	  0.6844	  0.4986	  0.0988	  0.5138	  0.1774	  0.9902	  0.0078
338963.6	Pelobacter carbinolicus DSM 2380	891.6	Desulfuromonas acetoxidans strain DSM 1675	  0.9991	  0.9655	  0.8051	  0.8972	  0.7196	  0.1847	  0.6888	  0.1949	  0.9993	  0.0313
339860.19	Methanosphaera stadtmanae DSM 3091	2161.3	Methanobacterium bryantii strain M.o.H.	  0.9993	  0.9715	  0.9469	  0.0000	  0.0000	  0.1994	  0.8522	  0.2005	  0.9991	  0.0156
339860.19	Methanosphaera stadtmanae DSM 3091	2317.17	Methanosphaera stadtmanae strain MGYG-HGUT-02164	  0.0000	  0.0118	  0.0000	  0.0000	  0.0000	  0.0000	  0.0364	  0.0000	  0.0065	  0.0039
339860.19	Methanosphaera stadtmanae DSM 3091	2841655.3	Methanobacterium sp. YSL	  0.9995	  0.9733	  0.9272	  0.0000	  0.0000	  0.1918	  0.8209	  0.1572	  0.9997	  0.0156
339860.19	Methanosphaera stadtmanae DSM 3091	868131.7	Methanobacterium paludis strain SWAN-1	  0.9993	  0.9687	  0.9146	  0.0000	  0.0000	  0.1632	  0.8319	  0.2126	  0.9993	  0.0156
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223	1125975.3	Thermoanaerobacter indiensis BSB-33	  0.7039	  0.4473	  0.0000	  0.0000	  0.0121	  0.1171	  0.2702	  0.0433	  0.5513	  0.0078
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223	2755338.3	thermophilic bacterium 3443-3Ac	  0.9982	  0.9446	  0.8952	  0.8554	  0.7754	  0.2396	  0.8893	  0.1907	  0.9986	  0.2500
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223	589861.3	Thermoanaerobacter ethanolicus CCSD1	  0.4554	  0.2553	  0.1758	  0.0669	  0.0870	  0.0839	  0.2981	  0.0180	  0.2995	  0.0078
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223	911092.6	Caldanaerobacter subterraneus strain DSM 13054	  0.9769	  0.8126	  0.7031	  0.6502	  0.5654	  0.1346	  0.8381	  0.1471	  0.9727	  0.0156
344747.3	Planctomyces maris DSM 8797	122.8	Gimesia maris strain DSM 8797	  0.0103	  0.1121	  0.0000	  0.0000	  0.0000	  0.0405	  0.0301	  0.0003	  0.0421	  0.0039
344747.3	Planctomyces maris DSM 8797	2024833.4	Gimesia sp. strain SAT87	  0.9657	  0.5412	  0.2022	  0.4043	  0.2042	  0.0608	  0.1643	  0.1374	  0.9470	  0.0078
344747.3	Planctomyces maris DSM 8797	2527973.3	Planctomycetes bacterium Pan241w	  0.9941	  0.7424	  0.6026	  0.6670	  0.3499	  0.0752	  0.2544	  0.1888	  0.9903	  0.0078
344747.3	Planctomyces maris DSM 8797	2608982.3	Gimesia sp. E7	  0.9941	  0.7537	  0.6804	  0.6853	  0.4143	  0.0889	  0.4705	  0.1868	  0.9911	  0.0078
347256.5	Mycoplasma hominis strain PG21	2098.107	Mycoplasma hominis strain H34	  0.4864	  0.2139	  0.0994	  0.0000	  0.0289	  0.0653	  0.1332	  0.0199	  0.3450	  0.0000
347256.5	Mycoplasma hominis strain PG21	2098.71	Mycoplasma hominis strain SS25	  0.4652	  0.2123	  0.0000	  0.0000	  0.0158	  0.0605	  0.1184	  0.0205	  0.3688	  0.0000
347256.5	Mycoplasma hominis strain PG21	2098.75	Mycoplasma hominis strain 475	  0.4857	  0.2041	  0.1455	  0.0000	  0.0158	  0.0574	  0.1308	  0.0210	  0.3429	  0.0000
347256.5	Mycoplasma hominis strain PG21	2098.76	Mycoplasma hominis strain SS10	  0.4611	  0.1921	  0.0510	  0.0000	  0.0289	  0.0574	  0.1190	  0.0194	  0.3360	  0.0000
349163.14	Acidiphilium cryptum JF-5	1043206.3	Acidiphilium sp. PM	  0.4228	  0.2580	  0.0000	  0.0014	  0.0114	  0.0658	  0.0000	  0.0095	  0.2720	  0.0078
349163.14	Acidiphilium cryptum JF-5	62140.10	Acidiphilium multivorum JZ-6	  0.4226	  0.1697	  0.0000	  0.0223	  0.0000	  0.0476	  0.0902	  0.0102	  0.2257	  0.0078
349163.14	Acidiphilium cryptum JF-5	768198.3	Acidiphilium iwatense KCTC 23505	  0.9906	  0.8800	  0.8673	  0.6227	  0.5236	  0.1237	  0.5899	  0.1820	  0.9850	  0.0078
349163.14	Acidiphilium cryptum JF-5	926570.9	Acidiphilium multivorum AIU301	  0.4053	  0.2018	  0.0000	  0.0000	  0.0000	  0.1825	  0.0714	  0.0089	  0.2434	  0.0078
349307.15	Methanosaeta thermophila PT	1110509.7	Methanosaeta harundinacea 6Ac	  0.9990	  0.9533	  0.9052	  0.0000	  0.0000	  0.1642	  0.7988	  0.2195	  0.9989	  0.0078
349307.15	Methanosaeta thermophila PT	1735326.3	Methanoculleus sp. SDB	  0.9999	  0.9912	  0.9297	  0.0000	  0.0000	  0.2588	  0.9452	  0.2121	  0.9999	  0.0625
349307.15	Methanosaeta thermophila PT	660064.3	Methermicoccus shengliensis strain UBA12518	  0.9996	  0.9861	  0.9098	  0.0000	  0.0000	  0.2615	  0.8367	  0.1910	  0.9998	  0.0625
349307.15	Methanosaeta thermophila PT	90426.17	Methanothrix sp. strain Ch96	  0.2173	  0.0961	  0.2066	  0.0000	  0.0000	  0.0098	  0.0041	  0.0088	  0.1415	  0.0078
349741.6	Akkermansia muciniphila ATCC BAA-835	1872421.105	Akkermansia sp. strain U_126915	  0.4478	  0.3389	  0.0000	  0.1352	  0.1473	  0.1261	  0.0120	  0.0108	  0.3353	  0.0078
349741.6	Akkermansia muciniphila ATCC BAA-835	239935.2339	Akkermansia muciniphila strain EB-AMDK-31	  0.5404	  0.1905	  0.0468	  0.0297	  0.0000	  0.0110	  0.0434	  0.0243	  0.4270	  0.0039
349741.6	Akkermansia muciniphila ATCC BAA-835	239935.2522	Akkermansia muciniphila strain Akk0500b	  0.5553	  0.2049	  0.1547	  0.0297	  0.4227	  0.0141	  0.0499	  0.0255	  0.4477	  0.0039
349741.6	Akkermansia muciniphila ATCC BAA-835	454146.3	Roseibacillus ishigakijimensis strain KCTC 12986	  0.9997	  0.9815	  0.9152	  0.8791	  0.8179	  0.2723	  0.8735	  0.1981	  0.9995	  0.0313
349750.3	Sneathiella chinensis strain LMG23452	1418234.3	Sneathiella chungangensis strain KCTC 32476	  0.9979	  0.8972	  0.8013	  0.7675	  0.5522	  0.1004	  0.5939	  0.2088	  0.9968	  0.0078
349750.3	Sneathiella chinensis strain LMG23452	1917215.3	Ferrovibrio sp. strain EaCA-1	  0.9993	  0.9710	  0.9183	  0.9345	  0.7710	  0.2051	  0.8330	  0.2221	  0.9990	  0.0625
349750.3	Sneathiella chinensis strain LMG23452	2599305.3	Sneathiella sp. 216LB-ZA1-12	  0.9981	  0.8580	  0.5929	  0.6399	  0.4917	  0.0887	  0.5498	  0.2050	  0.9976	  0.0078
349750.3	Sneathiella chinensis strain LMG23452	2887192.4	Sneathiella sp. HT1-7	  0.9983	  0.9003	  0.8114	  0.7396	  0.5599	  0.1074	  0.5885	  0.2102	  0.9977	  0.0078
351607.8	Acidothermus cellulolyticus 11B	117157.3	Actinopolymorpha singaporensis strain DSM 22024	  0.9991	  0.9771	  0.8854	  0.9045	  0.8273	  0.2589	  0.8291	  0.2084	  0.9986	  0.0625
351607.8	Acidothermus cellulolyticus 11B	28049.5	Acidothermus cellulolyticus strain 10B	  0.0006	  0.0414	  0.0000	  0.0000	  0.0248	  0.0037	  0.0366	  0.0001	  0.0291	  0.0039
351607.8	Acidothermus cellulolyticus 11B	504797.4	Actinopolymorpha cephalotaxi strain CPCC 202808	  0.9991	  0.9776	  0.8957	  0.9053	  0.8285	  0.2623	  0.8249	  0.2141	  0.9986	  0.0625
351607.8	Acidothermus cellulolyticus 11B	696763.3	Thermasporomyces composti strain DSM 22891	  0.9990	  0.9739	  0.8957	  0.8699	  0.7845	  0.2371	  0.8302	  0.2030	  0.9986	  0.0625
357244.4	Orientia tsutsugamushi str. Boryong	1359168.3	Orientia chuto str. Fuller	  0.9825	  0.8321	  0.8307	  0.8515	  0.6813	  0.0670	  0.5450	  0.1526	  0.9752	  0.0078
357244.4	Orientia tsutsugamushi str. Boryong	1359176.3	Orientia tsutsugamushi str. TA763	  0.6439	  0.3287	  0.2850	  0.2159	  0.1111	  0.0697	  0.1013	  0.0447	  0.5397	  0.0039
357244.4	Orientia tsutsugamushi str. Boryong	1359185.20	Orientia tsutsugamushi str. Karp	  0.6464	  0.3955	  0.3192	  0.1945	  0.0980	  0.0757	  0.0410	  0.0460	  0.5769	  0.0039
357244.4	Orientia tsutsugamushi str. Boryong	784.24	Orientia tsutsugamushi strain FPW1038	  0.6947	  0.3950	  0.3317	  0.2551	  0.1419	  0.0565	  0.1845	  0.0470	  0.5461	  0.0039
357809.8	Clostridium phytofermentans ISDg	1458468.3	Lachnoclostridium phytofermentans KNHs2132	  0.9753	  0.6718	  0.2663	  0.3341	  0.2613	  0.0991	  0.3293	  0.1352	  0.9411	  0.0039
357809.8	Clostridium phytofermentans ISDg	33038.11	"[Ruminococcus] gnavus"	  0.9995	  0.9691	  0.7905	  0.8144	  0.7792	  0.2680	  0.7873	  0.1749	  0.9993	  0.0156
357809.8	Clostridium phytofermentans ISDg	592978.97	Mediterraneibacter faecis MSK.13.54	  0.9995	  0.9719	  0.7749	  0.8402	  0.7747	  0.2933	  0.7788	  0.2065	  0.9992	  0.0156
357809.8	Clostridium phytofermentans ISDg	796943.3	Oribacterium sp. ACB1	  0.9997	  0.9872	  0.9026	  0.9344	  0.8377	  0.3266	  0.8276	  0.1686	  0.9998	  0.0156
363253.5	Lawsonia intracellularis PHE/MN1-00	1234378.3	Lawsonia intracellularis N343	  0.0008	  0.0175	  0.0000	  0.0000	  0.0116	  0.0028	  0.0000	  0.0001	  0.0141	  0.0039
363253.5	Lawsonia intracellularis PHE/MN1-00	29546.14	Lawsonia intracellularis strain Ni/JPN	  0.0199	  0.0245	  0.0000	  0.0000	  0.0116	  0.0028	  0.0592	  0.0005	  0.0217	  0.0039
363253.5	Lawsonia intracellularis PHE/MN1-00	29546.20	Lawsonia intracellularis strain LR189	  0.0151	  0.0206	  0.0000	  0.0000	  0.0116	  0.0028	  0.0592	  0.0003	  0.0178	  0.0039
363253.5	Lawsonia intracellularis PHE/MN1-00	29546.33	Lawsonia intracellularis CBNU010	  0.0124	  0.0200	  0.0000	  0.0000	  0.0116	  0.0021	  0.0592	  0.0002	  0.0154	  0.0039
367737.6	Arcobacter butzleri RM4018	1036172.3	Arcobacter butzleri 7h1h	  0.5721	  0.2471	  0.0000	  0.1253	  0.0000	  0.0532	  0.0000	  0.0213	  0.4333	  0.0039
367737.6	Arcobacter butzleri RM4018	1080223.3	Arcobacter pacificus strain LMG 26638	  0.9904	  0.8688	  0.6514	  0.7323	  0.5795	  0.1073	  0.7081	  0.1764	  0.9809	  0.0156
367737.6	Arcobacter butzleri RM4018	2593672.3	Arcobacter sp. FWKO B	  0.9971	  0.9463	  0.9034	  0.8953	  0.7663	  0.1704	  0.7900	  0.2056	  0.9947	  0.0156
367737.6	Arcobacter butzleri RM4018	28197.156	Arcobacter butzleri strain Ab_DQ64A1	  0.5844	  0.2177	  0.0483	  0.1823	  0.0343	  0.0286	  0.0728	  0.0216	  0.4096	  0.0039
368407.15	Methanoculleus marisnigri JR1	118126.4	Methanoculleus chikugoensis strain L21-II-0	  0.9013	  0.6213	  0.6906	  0.0000	  0.0000	  0.0607	  0.3701	  0.0947	  0.8466	  0.0078
368407.15	Methanoculleus marisnigri JR1	1495314.3	Methanoculleus sp. MH98A	  0.7569	  0.4663	  0.3368	  0.0000	  0.0000	  0.0643	  0.1640	  0.0572	  0.6865	  0.0078
368407.15	Methanoculleus marisnigri JR1	1915506.3	Methanoculleus sp. UBA377	  0.9745	  0.8042	  0.8135	  0.0000	  0.0000	  0.1102	  0.5091	  0.1448	  0.9566	  0.0078
368407.15	Methanoculleus marisnigri JR1	679926.6	Methanoplanus petrolearius DSM 11571	  0.9992	  0.9640	  0.9458	  0.0000	  0.0000	  0.2348	  0.8287	  0.2176	  0.9992	  0.0156
368408.14	Thermofilum pendens Hrk 5	1365176.7	Thermofilum sp. 1910b	  0.9985	  0.8979	  0.8516	  0.0000	  0.0000	  0.1072	  0.5088	  0.1846	  0.9994	  0.0078
368408.14	Thermofilum pendens Hrk 5	1550241.5	Thermofilum sp. 1807-2	  0.9988	  0.9374	  0.8589	  0.0000	  0.0000	  0.1399	  0.5917	  0.1831	  0.9997	  0.0156
368408.14	Thermofilum pendens Hrk 5	2776706.3	Thermofilum sp. 3507LT	  0.9985	  0.9372	  0.8699	  0.0000	  0.0000	  0.1484	  0.5175	  0.1947	  0.9992	  0.0156
368408.14	Thermofilum pendens Hrk 5	697581.3	Thermofilum carboxyditrophus 1505	  0.9985	  0.9000	  0.8516	  0.0000	  0.0000	  0.1067	  0.5088	  0.1957	  0.9993	  0.0078
373891.4	Flammeovirga kamogawensis strain YS10	1191459.5	Flammeovirga sp. MY04	  0.9965	  0.8090	  0.6138	  0.5837	  0.4400	  0.0885	  0.6951	  0.1852	  0.9869	  0.0078
373891.4	Flammeovirga kamogawensis strain YS10	1382345.3	Flammeovirga sp. OC4	  0.9959	  0.7828	  0.4909	  0.4955	  0.3141	  0.0685	  0.6583	  0.1845	  0.9839	  0.0078
373891.4	Flammeovirga kamogawensis strain YS10	2867963.7	Tunicatimonas sp. TK19036	  0.9999	  0.9783	  0.9142	  0.9555	  0.8161	  0.2705	  0.9098	  0.2020	  0.9999	  0.0313
373891.4	Flammeovirga kamogawensis strain YS10	373891.5	Flammeovirga kamogawensis strain DSM 26273	  0.0028	  0.0378	  0.0000	  0.0000	  0.0000	  0.0147	  0.4250	  0.0003	  0.0148	  0.0000
378753.5	Kocuria rhizophila DC2201	1339234.3	Kocuria sp. ZOR0020	  0.9943	  0.9265	  0.8873	  0.7919	  0.5660	  0.1481	  0.4777	  0.1828	  0.9912	  0.0078
378753.5	Kocuria rhizophila DC2201	1702043.3	Kocuria sp. BT304	  0.2977	  0.1280	  0.0000	  0.0213	  0.0000	  0.0102	  0.0591	  0.0093	  0.2008	  0.0078
378753.5	Kocuria rhizophila DC2201	2719588.3	Kocuria sp. KD4	  0.9533	  0.7076	  0.4065	  0.3833	  0.2566	  0.0553	  0.3533	  0.1332	  0.9301	  0.0078
378753.5	Kocuria rhizophila DC2201	72000.5	Kocuria rhizophila strain 14ASP	  0.8962	  0.5967	  0.3571	  0.5852	  0.5160	  0.0840	  0.3839	  0.1033	  0.8489	  0.0039
379066.3	Gemmatimonas aurantiaca T-27	1379270.3	Gemmatimonas sp. AP64	  0.9952	  0.8328	  0.6205	  0.6250	  0.5187	  0.0764	  0.6044	  0.1852	  0.9877	  0.0078
379066.3	Gemmatimonas aurantiaca T-27	1379270.52	Gemmatimonas phototrophica MoH-02may19-76	  0.9960	  0.8783	  0.6918	  0.7152	  0.5022	  0.1571	  0.5486	  0.1850	  0.9910	  0.0078
379066.3	Gemmatimonas aurantiaca T-27	1962908.27	Gemmatimonas sp. strain M31BS1SP1A63MG	  0.9945	  0.8428	  0.6408	  0.5363	  0.4965	  0.0833	  0.6026	  0.1835	  0.9869	  0.0078
379066.3	Gemmatimonas aurantiaca T-27	1962908.41	Gemmatimonas sp. M31BS1SP1A63MG	  0.9945	  0.8428	  0.6408	  0.5363	  0.4965	  0.0833	  0.6026	  0.1835	  0.9869	  0.0078
380394.4	Acidithiobacillus ferrooxidans ATCC 53993	1502095.3	Leptospirillum sp. YQP-1	  0.1960	  0.0751	  0.0000	  0.0029	  0.0000	  0.0225	  0.0020	  0.0025	  0.0549	  0.2500
380394.4	Acidithiobacillus ferrooxidans ATCC 53993	160808.18	Acidithiobacillus ferrivorans strain YL15	  0.9724	  0.7231	  0.6941	  0.4312	  0.4152	  0.1086	  0.3928	  0.1320	  0.9611	  0.0078
380394.4	Acidithiobacillus ferrooxidans ATCC 53993	2937799.4	Acidithiobacillus sp. S30A2	  0.9948	  0.9200	  0.9012	  0.7991	  0.6977	  0.1462	  0.6790	  0.1634	  0.9984	  0.0078
380394.4	Acidithiobacillus ferrooxidans ATCC 53993	920.95	Acidithiobacillus ferrooxidans strain RVS1	  0.1307	  0.0659	  0.0000	  0.0029	  0.0000	  0.0182	  0.0026	  0.0015	  0.0458	  0.0039
381764.8	Fervidobacterium nodosum Rt17-B1	1008305.7	Fervidobacterium thailandense strain SpSt-1077	  0.9987	  0.8726	  0.7716	  0.7201	  0.7242	  0.0751	  0.7451	  0.2097	  0.9990	  0.0078
381764.8	Fervidobacterium nodosum Rt17-B1	1522202.3	Fervidobacterium sp. SC_NGM5_G05	  0.2442	  0.1654	  0.0427	  0.0000	  0.0000	  0.0613	  0.0731	  0.0023	  0.1022	  0.0078
381764.8	Fervidobacterium nodosum Rt17-B1	310769.4	Fervidobacterium changbaicum strain CBS-1	  0.9970	  0.8312	  0.7373	  0.7120	  0.6345	  0.0607	  0.6453	  0.1867	  0.9973	  0.0078
381764.8	Fervidobacterium nodosum Rt17-B1	93466.13	Fervidobacterium pennivorans strain T	  0.9935	  0.8264	  0.7163	  0.6861	  0.6201	  0.0463	  0.6401	  0.1689	  0.9961	  0.0078
385682.7	Thermophagus xiamenensis strain DSM 19012	1849719.5	Labilibacter aurantiacus strain HQYD1	  0.9997	  0.9538	  0.8591	  0.8854	  0.6799	  0.1859	  0.8728	  0.2195	  0.9996	  0.0156
385682.7	Thermophagus xiamenensis strain DSM 19012	2594476.3	Carboxylicivirga sp. M1479	  0.9996	  0.9451	  0.8333	  0.8598	  0.6688	  0.1557	  0.8486	  0.2165	  0.9995	  0.0156
385682.7	Thermophagus xiamenensis strain DSM 19012	2697469.3	Draconibacterium sp. GM2-18	  0.9997	  0.9691	  0.9061	  0.9126	  0.7877	  0.1761	  0.8910	  0.2181	  0.9997	  0.0313
385682.7	Thermophagus xiamenensis strain DSM 19012	989.5	Marinilabilia salmonicolor strain MSL42	  0.9985	  0.8670	  0.6449	  0.8046	  0.5248	  0.1192	  0.7385	  0.2086	  0.9974	  0.0156
391037.6	Salinispora arenicola CNS-205	1122182.3	Longispora albida DSM 44784	  0.9970	  0.9463	  0.9209	  0.8118	  0.5427	  0.1906	  0.6015	  0.1916	  0.9924	  0.0156
391037.6	Salinispora arenicola CNS-205	1136427.3	Salinispora arenicola CNH646	  0.4306	  0.1514	  0.0000	  0.0403	  0.0000	  0.0183	  0.0000	  0.0129	  0.2594	  0.0039
391037.6	Salinispora arenicola CNS-205	1877.5	Micromonospora echinospora strain DSM 43816	  0.9884	  0.8457	  0.7020	  0.5866	  0.3111	  0.1482	  0.4153	  0.1581	  0.9690	  0.0156
391037.6	Salinispora arenicola CNS-205	502268.3	Micromonospora qiuiae strain NBRC 106684	  0.9873	  0.8434	  0.6272	  0.5470	  0.3294	  0.1590	  0.4426	  0.1562	  0.9698	  0.0156
391165.9	Granulibacter bethesdensis CGDNIH1	1051974.3	Granulibacter bethesdensis CGDNIH2	  0.1786	  0.0631	  0.0000	  0.0000	  0.0000	  0.0009	  0.0000	  0.0071	  0.1603	  0.0039
391165.9	Granulibacter bethesdensis CGDNIH1	2185104.3	Elioraea sp. YIM 72297	  0.9992	  0.9710	  0.9171	  0.8736	  0.7524	  0.2623	  0.7732	  0.2141	  0.9988	  0.0313
391165.9	Granulibacter bethesdensis CGDNIH1	364410.5	Granulibacter bethesdensis strain NIH6.1	  0.7276	  0.2944	  0.2418	  0.0651	  0.0751	  0.0053	  0.0728	  0.0479	  0.6909	  0.0039
391165.9	Granulibacter bethesdensis CGDNIH1	484882.3	Roseomonas stagni strain PeD5	  0.9991	  0.9703	  0.8827	  0.8608	  0.7273	  0.2852	  0.7952	  0.2079	  0.9981	  0.0156
393595.15	Alcanivorax borkumensis SK2	1113728.4	Alcanivorax sp. NBRC 101098	  0.1571	  0.0616	  0.0000	  0.0000	  0.0000	  0.0051	  0.0604	  0.0036	  0.0923	  0.0078
393595.15	Alcanivorax borkumensis SK2	1872427.72	Alcanivorax sp. strain ih1	  0.9968	  0.8930	  0.8061	  0.7234	  0.5853	  0.1531	  0.7031	  0.1880	  0.9954	  0.0078
393595.15	Alcanivorax borkumensis SK2	2592383.3	Aliikangiella sp. M105	  0.9998	  0.9846	  0.9116	  0.9458	  0.8237	  0.2651	  0.8284	  0.1591	  0.9998	  0.0313
393595.15	Alcanivorax borkumensis SK2	2926424.3	Alcanivorax sp. S6407	  0.9927	  0.7594	  0.4943	  0.6089	  0.3143	  0.0516	  0.5928	  0.1746	  0.9862	  0.0078
394503.7	Clostridium cellulolyticum H10	1121303.3	"[Clostridium] cellobioparum DSM 1351 = ATCC 15832"	  0.9978	  0.8795	  0.4038	  0.5942	  0.5121	  0.1705	  0.6905	  0.1791	  0.9948	  0.0078
394503.7	Clostridium cellulolyticum H10	1291050.4	Clostridium josui JCM 17888	  0.9772	  0.6940	  0.3284	  0.4000	  0.3719	  0.0923	  0.3975	  0.1380	  0.9552	  0.0078
394503.7	Clostridium cellulolyticum H10	2053608.6	Ruminiclostridium sp. strain MnB_11	  0.9996	  0.9646	  0.8313	  0.8437	  0.7068	  0.2747	  0.7772	  0.2175	  0.9995	  0.0078
394503.7	Clostridium cellulolyticum H10	48256.3	"[Clostridium] hungatei strain DSM 14427"	  0.9976	  0.8737	  0.4372	  0.5901	  0.5162	  0.1277	  0.5833	  0.1811	  0.9938	  0.0078
399549.15	Metallosphaera sedula DSM 5348	43687.3	Metallosphaera sedula strain CuR1	  0.0009	  0.0052	  0.0000	  0.0000	  0.0000	  0.0016	  0.0336	  0.0000	  0.0048	  0.0039
399549.15	Metallosphaera sedula DSM 5348	43687.6	Metallosphaera sedula strain ARS50-2	  0.0006	  0.0105	  0.0000	  0.0000	  0.0000	  0.0024	  0.0855	  0.0000	  0.0063	  0.0039
399549.15	Metallosphaera sedula DSM 5348	43687.9	Metallosphaera sedula strain SARC-M1	  0.0003	  0.0115	  0.0000	  0.0000	  0.0000	  0.0024	  0.0545	  0.0000	  0.0060	  0.0039
